
==== Front
Data BriefData BriefData in Brief2352-3409Elsevier S2352-3409(17)30025-210.1016/j.dib.2017.02.006Medicine and DentistryDNA methylation data for identification of epigenetic targets of resveratrol in triple negative breast cancer cells Medina-Aguilar Rubiceli aPérez-Plasencia Carlos bGariglio Patricio aMarchat Laurence A. cFlores-Pérez Ali dLópez-Camarillo César genomicas@yahoo.com.mxd⁎García Mena Jaime jgmena@cinvestav.ma⁎a Departmento de Genética y Biología Molecular, Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional (Cinvestav-IPN), México City, Méxicob Unidad de Biomedicina, FES-Iztacala UNAM, Tlalnepantla, Estado de México, Méxicoc Escuela Nacional de Medicina y Homeopatía. Red de Biotecnología. Instituto Politécnico Nacional, México City, Méxicod Laboratorio de Oncogenómica y Proteómica del Cáncer, Universidad Autónoma de la Ciudad de México, México City, México⁎ Corresponding authors. genomicas@yahoo.com.mxjgmena@cinvestav.m09 2 2017 4 2017 09 2 2017 11 169 182 2 11 2016 6 1 2017 2 2 2017 © 2017 The Authors2017This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).Previous studies revealed that some bioactive food components have anti-cancer effects. However epigenetic effects of dietary compound resveratrol are largely unknown in breast cancer cells (M.A. Dawson, T. Kouzarides, 2012) [1]. Here we provide novel data and comparisons of DNA methylation status of promoter gene regions in response to resveratrol treatment at 24 h and 48 h versus untreated MDA-MB-231 breast cancer cells. DNA methylation changes were measured using Array-PRIMES method (aPRIMES) followed by whole-genome hybridization using human DNA methylation promoter microarray NimbleGen HG18 Refseq Promoter 3×720 K array. Our data were associated to corresponding changes in mRNA expression in a set of cancer-related genes. Using gene ontology analysis we also identify cancer-related cellular processes and pathways that can be epigenetically reprogramed by resveratrol. Data in this article are associated to the research articles “Methylation Landscape of Human Breast Cancer Cells in Response to Dietary Compound Resveratrol”. Medina Aguilar et al., PLoS ONE 11(6): e0157866. doi:10.1371/journal.pone.0157866 2016 (A.R. Medina, P.C. Pérez, L.A. Marchat, P. Gariglio, M.J. García, C.S. Rodríguez, G.E. Ruíz, et al., 2016) [2]; and “Resveratrol inhibits cell cycle progression by targeting Aurora kinase A and Polo-like kinase 1 in breast cancer cells” in Oncology Reports. Medina Aguilar et al., 2016 Jun; 35(6):3696-704. doi: 10.3892/or.2016.4728 (A.R. Medina, P. Gariglio, M.J. García, O.E. Arechaga, S.N. Villegas, C.M. Martínez et al., 2016) [3].

Keywords
Breast cancerResveratrolDNA methylationOncogenesTumor suppressor genesGenome-wide methylome
==== Body
Specifications TableTableSubject area	Biology	
More specific subject area	Breast cancer, Epigenetics	
Type of data	Tables, figure, raw data on DNA methylation (peak scores)	
How data was acquired	Array-PRIMES method (aPRIMES).	
NimbleGen HG18 Refseq Promoter 3×720 K arrays.	
Data format	Filtered for peak annotation, and analyzed for differential enrichment and gene ontology	
Experimental factors	DNA from untreated and treated MDA-MB-231 cells with resveratrol (100 µM) at 24 h and 48 h was extracted using the DNeasy Kit (Qiagen, Germany). To identify methylated and unmethylated DNA regions in the promoters of genes, we used Array-PRIMES method (aPRIMES).	
Experimental features	MDA-MB-231 cells were treated with resveratrol for 24 h and 48 h. For DNA methylation analysis we used NimbleGen HG18 Refseq Promoter 3×720 K array. The array covering 30,848 transcripts, 22,532 promoters, and 27,728 CpG islands.	
Data source location	Oncogenomics and Cancer Proteomics Laboratory, UACM. México City, México.	
Data accessibility	Data is available with this article.	


Value of the data• First analysis on DNA methylation of promoter genes in triple negative breast cancer cells treated with resveratrol, spanning 27,728 CpG loci.

• Provides genomic data indicating that resveratrol impacts the epigenetic landscape by changing DNA methylation status of specific oncogenes and tumor suppressor genes in breast cancer cells.

• Analyses indicate that resveratrol epigenetically alters regulation of particular genes involved in cancer in triple negative breast cancer cells.

• Data provided here serves as a novel and free resource for researchers working in the field of epigenetic regulation of cancer related genes in response to naturally occurring dietary compounds.



1 Data
In this study we performed a genome-wide survey of DNA methylation in MDA-MB-231 triple-negative breast cancer cells exposed to resveratrol [1], [3]. To determine the methylated and unmethylated DNA regions in the promoters of genes we used Array-PRIMES method (aPRIMES) [[4], Fig. 1]. The extensive annotation of peaks differentially enriched for DNA methylation and peak comparisons between the MDA-MB-231 breast cancer cells treated with resveratrol at 24 h and 48 h versus untreated cells (Table 1, Table 2) were performed using the DEVA 1.2.1 software [2]. At 24 h treatment, 338 out of 2035 hypermethylated genes correspond to cancer genes; and 92 out of 1738 hypomethylated genes correspond to cancer genes. At 48 h treatment, 137 out of 1869 hypermethylated genes were cancer genes; and 288 out of 1661 hypomethylated genes are cancer genes (Table 3, Table 4). In addition, differentially methylated probes and differentially expressed genes were identified between the MDA-MB-231 cells treated with resveratrol at 24 h and 48 h and the MDA-MB-231 untreated. The integrative analysis of DNA methylation and gene expression at different times of resveratrol exposure showed that changes in DNA methylation were associated to corresponding changes in mRNA expression in a set of cancer-related genes (Table 5, Table 6).

2 Experimental design, materials and methods
2.1 Genome-wide analysis of DNA methylation
High molecular weight DNA from MDA-MB-231 triple negative breast cancer cell line untreated and treated with resveratrol (100 µM) at 24 h and 48 h was extracted using the DNeasyKit (Qiagen, Germany) according to the manufacturer׳s instructions. For detection of the methylation status of CpG islands (CGIs), we used array-based profiling of reference-independent methylation status (aPRIMES) technology in MDA-MB-231 cells untreated and treated with resveratrol at 24 h and 48 h. This method is based on the differential restriction and competitive hybridization of methylated and unmethylated DNA by methylation-specific and methylation-sensitive restriction enzymes, and NimbleGen HG18 Refseq Promoter 3×720 K array to measure the differential DNA methylation as described in Fig. 1. Briefly, genomic DNA (500 ng) was restricted with MseI enzyme (New England Biolabs) and ligated to adapter primers according to the recommendations of the supplier. Then, one-half of the ligated MseI fragments were digested with the methylation-sensitive restriction enzymes HpaII and BstUI to cut unmethylated CGIs, and the remaining half is digested with the methylation-specific enzyme McrBC to cut CGIs methylated. Restricted samples were then subjected to 20 cycles of linker-mediated PCR, differentially labeled with fluorescent dyes Cy3 and Cy5, and competitively hybridized to a NimbleGen HG18 Refseq Promoter 3×720 K array following the conditions recommended by the supplier. DNA methylation analysis raw data was normalized and differential intensity of each probe compared with experimental IP sample (IP) and control input sample (input) was calculated using the NimbleGen software DEVA. Average fold change (IP versus input) each 50 bp bin for a range of 2.44 kb upstream and 610 bp downstream window from RefSeq transcription start sites (TSS). The methylation peak values were mapped to features using DEVA software. Regions showing enrichment at 4 or more consecutive loci were integrated together to form a single “peak”. Clusters of enriched regions separated by more than 500 base pairs were integrated as separate peaks, which reflected the probability of methylation for the designated peak and/or gene at a p-value of less than 0.01. The functional annotation of target genes based on Gene Ontology was performed using DAVID (Database for Annotation, Visualization and Integrated Discovery).

2.2 Raw data processing and statistical analysis
A two way ANOVA was performed to identify differentially methylated genes. Only genes with statistically significant differences in DNA methylation levels (p-value <0.05) were included.

Transparency document Supplementary material
Supplementary material

 .

Acknowledgements
This work was supported by CONACyT SALUD (233370 and 222335). Rubiceli Medina Aguilar was supported by a CONACYT doctoral fellowship (308746).

Transparency document Transparency data associated with this article can be found in the online version at doi:10.1016/j.dib.2017.02.006.

Fig. 1 Array-PRIMES procedure and NimbleGen HG18 Refseq Promoter 3×720 K arrays analysis. Genomic DNA (500 ng) was restricted to completion with MseI restriction enzyme. Then, DNA fragments produced by MseI were subjected to linker-mediated PCR. Half of the resulting ligated MseI fragments were digested with McrBC restriction enzyme while the other half of MseI fragments was digested with the two methylation-sensitive endonucleases HpaII and BstUI. The experimental and control DNA was labeled with Cy3 and Cy5 nonamers. Methylated DNA fractions are highlighted in red and are expected to result in positive ratios and green spots indicate unmethylation and are to have negative ratios. DNA methylation analysis raw data was normalized and differential intensity of each probe compared with input control was calculated using the NimbleGen software DEVA. Average fold change (experimental IP sample versus Control input sample) in a range of 2.44 kb upstream and 610 bp downstream window from RefSeq transcription start sites (TSS). Modified from Pfister, S., Schlaeger, C., Mendrzyk, F., Wittmann, A., Benner, A., Kulozik, A., et al. Array-based profiling of reference-independent methylation status (aPRIMES) identifies frequent promoter methylation and consecutive downregulation of ZIC2 in pediatric medulloblastoma. Nucleic Acids Res. (2007) 35:e51.

Fig. 1.Table 1 Annotation of peak values indicating differentially enriched DNA methylation between the MDA-MB-231 breast cancer cells treated with resveratrol at 24 h versus non-treated cells.

Table 1Chromosome	Data start	Data end	Peak value (≥2)	Gene name	Accession number	
Table 4Out of 1869 Hypermethylated genes, 137 were cancer-related genes:	ABCC5, ACSL6, AFF4, AKAP8, AKT1, ARHGAP32, ARID1B, ATP4A, BCL10, BCL11B, BPTF, BUB1B, C14ORF49 (SYNE3), CACNA1D, CALCR, CANT1, CARD10, CCDC41 (CEP83), CCNB1IP1, CDHR2, CLP1, COL1A1, CSF3R, CSH1, CSMD1, CXCR7 (ACKR3), DLG3, DNMT3A, DOCK2, DOCK8, DSE, EDNRB, EGR2, EIF1AX, EPHA1, ERG, EZH2, FAM171A1, FAM92B, FANCA, FGFR1, FMN2, G6PC, GLI3, GNA11, GNA13, GRB2, GRM8, HEATR7B2 (MROH2B), HERPUD1, HIP1, HIST1H2AL, HIST1H2BG, HIST1H4D, HOXA13, HOXD13, IRX6, ITGA4, ITGB1BP3 (NMRK2), JAK3, KALRN, KIAA1549, KIAA1804, KLHL6, LAMA4, LCK, MAFB, MAP2K3, MAP7, MCHR1, MED1, MED12L, MEF2C, MSH2, MTOR, MTUS2, MUC2, MYH11, MYO18B, MYO1B, NEK2, NEURL4, NFE2L2, NTRK1, NUAK1, NUP98, ODF4, OFD1, PABPC1, PAX8, PCDH18, PDCD6, PDHB, PIK3R5, PKD1L2, PLB1, PMS2, PNN, PNPLA7, PRF1, PROKR2, PTEN, PTPN12, RAC1, RALGDS, RET, RIPK1, RNF103, RUFY1, RUNX1, SATB2, SDHB, SDHD, SHANK1, SLC25A48, SMARCA4, SSX1, STAT6, SYK, TET3, TGFBR2, TLX3, TNFRSF17, TNFSF8, TPM3, TRAK1, TRIM33, TRPS1, TRPV6, U2AF1, U2AF2, UBE2A, UBE2D1, VANGL1, VTI1A, ZFX, ZNF765.	
Out of 1661 Hypomethylated genes, 288 were cancer-related genes:	ABCA7, ABL1, ABLIM2, ACD, AHNAK, AJAP1, ALOX12, ALS2CL, ANGPT1, ANK3, ANKLE2, ANKRD24, APOBEC2, ARHGAP28, ASPSCR1, ATP10A, ATP2A2, ATP2B3, ATP2C2, ATRX, AXIN1, BCL2L10, BCL7A, BCOR, BRD3, BTG2, C10ORF2, C19ORF26, C1QL2, C21ORF29 (TSPEAR), C2CD4C, C3, CACNA1H, CARS, CBFA2T3, CCDC6, CCDC63, CCDC81, CCND1, CCNL1, CCT8L2, CD79B, CDC42BPB, CDC73, CDK13, CDKN1A, CDYL, CHD3, CHD4, CHD7, CHST1, CLK3, CNGA4, CNTNAP1, COL4A2, COL5A1, COL9A2, COX6C, CREBBP, CRLF2, CRTC1, CRTC3, CSMD3, CSNK2B, CTNNA2, CYFIP1, CYP2E1, CYTSB (SPECC1), DCAF12L2, DCHS1, DCTN1, DDB2, DDX41, DICER1, DIP2C, DLC1, DLEU2, DNMT1, DOT1L, DPP6, DRD5, DST, EGFLAM, EGFR, EIF3A, ELN, EPHB4, ERCC2, ERCC6, ESPL1, ETV5, EVPL, EXOC2, EYS, F8, FAM22A (NUTM2A), FAM46C, FAM58A, FAT4, FGFR2, FGFR3, FGFR4, FLCN, FLI1, FLT1, FOXO1, FOXO3, FRMD7, FTCD, FYN, GATA2, GLIPR2, GML, GNAT1, GPR123, HCN1, HDAC9, HERC2, HIST1H3D, HLF, HOXA7, HOXA9, HPD, HSP90AA1, IDH2, IGF2, IGF2R, IKZF1, IL1B, IRF2, IRF4, JAK2, KCNJ5, KDM2B, KDM5C, KDSR, KEAP1, KHSRP, KIAA0427 (CTIF), KIAA1751 (CFAP74), KIF1B, KLF2, KLHDC4, KNDC1, LDB1, LETM1, LIFR, LMX1A, LPHN1, LTK, MAFA, MAP2K2, MED12, MEN1, MLL (KMT2A), MLLT1, MLLT6, MMP13, MNX1, MSN, MSR1, MST1, MST1R, MUC6, MYCL1 (MYCL), MYD88, MYH9, MYO1G, MYOM2, NCOR2, NEUROG2, NF2, NIN, NLRP3, NOTCH1, NOTCH3, NR4A3, NRG2, NSD1, NUDT14, ODZ2 (TENM2), OLIG2, OR2A42, OR51I2, P2RY8, PAG1, PAX5, PBX1, PCDHB6, PCSK6, PCSK7, PDE4DIP, PDGFRA, PDGFRB, PDZD2, PFKP, PHC2, PHOX2B, PI4KA, PIK3AP1, PIK3CG, PIK3R1, PLCG1, PLCH2, POLE, POU5F1, PPARG, PPM1D, PPP1R3A, PPP6R2, PRDM16, PRIC285 (HELZ2), PRKX, PROM1, PTPN14, PTPRB, PTPRD, PXDN, RADIL, RASGEF1A, RBMX, RFTN1, RGS12, RHOB, RHOH, RNF213, RNF43, RPL5, RPTOR, RUNDC2A (SNX29), RXRA, RYR1, SALL3, SCN11A, SCN5A, SDHAF2, SEMA5B, SEPT7P2, SETBP1, SH3GL1, SIGLEC1, SMC3, SORCS2, SOX9, SPTBN4, SRCAP, SS18L1, ST6GAL2, STC1, STK11, STK19, SYNE2, TAL2, TBX18, TCF3, TCHH, TERT, TFDP1, TFPT, TLL2, TLR2, TMEM132D, TMPRSS2, TMSL3 (TMSB4XP8), TNFRSF14, TOP1, TP53, TRAF5, TRAF7, TRRAP, TSC2, TTC18 (CFAP70), TUBA3C, WAS, WDR24, WHSC1, WIF1, WIPF2, WT1, XPA, XPC, ZFR2, ZMYND10, ZNF331, ZNF469, ZNF497, ZNF536, ZZEF1.	
Table 5 Integrative analysis of DNA methylation and gene expression at 24 h of resveratrol exposure.

Table 5Gene name	Fold change	Peak value	Gen expression/ Methylation status	
AURKA	−1,86	1,24	Low/hypermethylated	
CCNB1	−1,54	1,56	Low/hypermethylated	
DDIT4	−2,82	1,8	Low/hypermethylated	
DLGAP5	−1,57	1,63	Low/hypermethylated	
EYS	−1,62	1,59	Low/hypermethylated	
FAM83D	−1,52	1,33	Low/hypermethylated	
HIST1H2BK	−1,52	1,62	Low/hypermethylated	
HIST1H2BM	−6,63	1,29	Low/hypermethylated	
IL24	−2,84	1,49	Low/hypermethylated	
LPXN	−1,52	1,88	Low/hypermethylated	
NFIL3	−1,5	1,47	Low/hypermethylated	
PFKFB3	−1,65	1,5	Low/hypermethylated	
SLC14A1	−1,68	1,24	Low/hypermethylated	
STC1	−1,69	1,2	Low/hypermethylated	
AMY1A	1,56	−1,31	High/hypomethylated	
IL18	1,55	−1,12	High/hypomethylated	
PEG10	1,61	−1,42	High/hypomethylated	
SLIT3	2,13	−1,34	High/hypomethylated	
TTI1	1,59	−1,65	High/hypomethylated	
WDR52	1,65	−1,17	High/hypomethylated	
Table 6 Integrative analysis of DNA methylation and gene expression at 48 h of resveratrol exposure.

Table 6Gene name	Fold change	Peak	Gen expression/ Methylation status	
GPR110	−2,25	1,1063	Low/hypermethylated	
HIST1H3F	−1,65	1,5632	Low/hypermethylated	
HK2	−2,03	1,0942	Low/hypermethylated	
MMP9	−1,61	1,7961	Low/hypermethylated	
NEDD4	−1,5	1,1856	Low/hypermethylated	
NFIL3	−1,5	1,3398	Low/hypermethylated	
PSMD11	−1,54	1,5088	Low/hypermethylated	
RUNX2	−1,54	1,3272	Low/hypermethylated	
SH3KBP1	−1,55	1,487	Low/hypermethylated	
ANKRD20A3	2,14	−0,1	High/hypomethylated	
MPHOSPH9	1,56	−0,39	High/hypomethylated	
PEG10	2,1	−0,9	High/hypomethylated	
SLC27A2	1,56	−0,26	High/hypomethylated	
SLIT3	1,88	−0,12	High/hypomethylated	
TMOD2	1,56	−0,19	High/hypomethylated	
TTI1	1,75	−0,27	High/hypomethylated	
XYLB	1,51	−0,35	High/hypomethylated
==== Refs
References
1 Dawson M.A.  Kouzarides T.   Cancer epigenetics: from mechanism to therapy Cell 150 2012 12 27 22770212 
2 Medina A.R.  Pérez P.C.  Marchat L.A.  Gariglio P.  García M.J.  Rodríguez C.S.  Ruíz G.E.   Methylation landscape of human breast cancer cells in response to dietary compound resveratrol PLoS One 11 6 2016 e0157866 27355345 
3 Medina A.R.  Gariglio P.  García M.J.  Arechaga O.E.  Villegas S.N.  Martínez C.M.   Resveratrol inhibits cell cycle by targeting Aurora kinase A and Polo Like Kinase 1 in breast cancer cells Oncol. Rep. 35 2016 3696 3704 27109433 
4 Pfister S.  Schlaeger C.  Mendrzyk F.  Wittmann A.  Benner A.  Kulozik A.   Array-based profiling of reference-independent methylation status (aPRIMES) identifies frequent promoter methylation and consecutive downregulation of ZIC2 in pediatric medulloblastoma Nucleic Acids Res. 35 2007 e51 17344319

